"tipo_de_establecimiento_de_salud","denominacion","disposicion","calle","provincia_id","provincia_nombre","vencimiento_del_certificado"
"ESTABLECIMIENTO","CHALET SUIZO S.A. RESIDENCIAL GERIATRICO","oct-18","AV. ROSALES 960",6,"BUENOS AIRES","04/01/2023"
"ESTABLECIMIENTO","EFAL S.R.L","1462/2017","Ruta 197  2331",6,"BUENOS AIRES","08/06/2022"
"ESTABLECIMIENTO","DIAGNOSTICO PACHECO","596/2016","SUIZA 1031",6,"BUENOS AIRES","07/05/2021"
"ESTABLECIMIENTO","CETROMED S.A. - CENTRO MEDICO TALAR","235/2018","RUTA 197 Y PANAMERICANA",6,"BUENOS AIRES","19/02/2023"
"ESTABLECIMIENTO","CIEN CENTRO DE IMAGENES ENSENADA","1693/2017","SIDOTTI 281",6,"BUENOS AIRES","17/10/2022"
"ESTABLECIMIENTO","CLINICA DE LA COMUNIDAD","153/2016","LA MERCED 383",6,"BUENOS AIRES","05/02/2021"
"EMERGENCIA MÉDICA","EME SALUD S.A.","1237/2017","AVDA. SAN MARTIN 3",6,"BUENOS AIRES","21/07/2022"
"ESTABLECIMIENTO","SANATORIO PLAZA DE OMNESSAN S.R.L.","997/2014","AMEGHINO 656",6,"BUENOS AIRES","05/09/2019"
"ESTABLECIMIENTO","FERWAL SA","1086/2018","AMEGHINO 650",6,"BUENOS AIRES","17/10/2018"
"ESTABLECIMIENTO","FRESENIUS MEDICAL CARE ARGENTINA S.A.","1228/2017","Ameghino 345",6,"BUENOS AIRES","21/07/2022"
"ESTABLECIMIENTO","HOGAR GERIATRICO BELEN","98/2018","AV SAN MARTIN  2081",6,"BUENOS AIRES","18/12/2019"
"ESTABLECIMIENTO","CENTRO DE ENFERMEDADES RENALES EZPELETA S.A.","1259/2016","AVENIDA SAN MARTIN 5501",6,"BUENOS AIRES","28/09/2021"
"ESTABLECIMIENTO","ONCOTERAPIA","1397/2017","Jose María Paz 1255",6,"BUENOS AIRES","29/08/2022"
"ESTABLECIMIENTO","CENTRO MEDICO SAN MARTIN","485/2017","SAN MARTIN 5537",6,"BUENOS AIRES","31/03/2022"
"DISCAPACIDAD","CENTRO EDUCATIVO TERAPEUTICO VINCULOS","151/2014","LUIS BRAILLE  1348",6,"BUENOS AIRES","10/02/2019"
"ESTABLECIMIENTO","RESIDENCIA GERIATRICA EL ALEPH DEL BOSQUE","311/2014","SAN JOSE 1717",6,"BUENOS AIRES","24/04/2019"
"ESTABLECIMIENTO","CLINICA PRIVADA LUJAN PARA SU FUNCIONAMIENTO COMO ESTABLECIMIENTO ASISTENCIAL PRIVADO CON INTERNACIÓN Y CON PRESTACIÓN QUIRÚRGICA CON CAPACIDAD DE 20","2063/2017","BUENOS AIRES 50",6,"BUENOS AIRES","27/11/2020"
"ESTABLECIMIENTO","CENTRO DE REHABILITACION SUR FLORENCIO VARELA SRL","747/2016","AV SAN MARTIN  2536",6,"BUENOS AIRES","10/06/2021"
"ESTABLECIMIENTO","DIAGNOSTICO MEDICO VARELA S.A.","428/2017","JUAN DE LA CRUZ CONTRERAS 160",6,"BUENOS AIRES","23/03/2022"
"ESTABLECIMIENTO","CENTRO MEDICO MONTEAGUDO","464/2014","MONTEAGUDO 2632",6,"BUENOS AIRES","22/05/2019"
"ESTABLECIMIENTO","CENTRO DE DIAGNOSTICO Y TRATAMIENTO DE BAJA Y MEDIANA COMPLEJIDAD","1222/2016","ALBERDI 3172",6,"BUENOS AIRES","12/09/2021"
"ESTABLECIMIENTO","GERIATRIA LA LUZ DIVINA SRL","272/2014","VILLARINO  1615",6,"BUENOS AIRES","15/04/2019"
"ASOCIACIÓN","CIRCULO MEDICO DE VICENTE LOPEZ","1967/2017","DOMINGO FAUSTINO SARMIENTO 1755",6,"BUENOS AIRES","15/11/2019"
"ESTABLECIMIENTO","CENTRO MEDICO KINESICO CEREDEN","1109/2015","HILARION DE LA QUINTANA 1129",6,"BUENOS AIRES","01/09/2020"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS SCHMUKLER S.A.","1043/2015","AV. MITRE 1998",6,"BUENOS AIRES","21/08/2020"
"ESTABLECIMIENTO","GERIATRICO RAMOS MEJIA S.A.","472/2015","LAVALLE 2527",6,"BUENOS AIRES","23/04/2020"
"ESTABLECIMIENTO","CENTRO ESPECIALIZADO EN DESORDENES ALIMENTARIOS","549/2016","AV. SAN MARTIN 2966",6,"BUENOS AIRES","02/05/2021"
"ESTABLECIMIENTO","GRUPO MEDICO SAN MARCELINO SRL","1415/2013","AV SAN MARTIN  2158",6,"BUENOS AIRES","28/10/2018"
"ESTABLECIMIENTO","CENTRO DE OTORRINOLARINGOLOGIA Y ALERGIA SAN BLAS","1228/2016","CHACABUCO 996",6,"BUENOS AIRES","12/09/2021"
"ESTABLECIMIENTO","CONSULTORIO LAPRIDA","1429/2013","LAPRIDA  1619",6,"BUENOS AIRES","29/10/2018"
"ESTABLECIMIENTO","CENTRO DE MEDICINA FISICA Y DE REHABILITACION CE.ME.FI.","458/2014","ESPAÑA 1549",6,"BUENOS AIRES","22/05/2019"
"ESTABLECIMIENTO","ESTAR","1827/2017","O`HIGGINS 1497",6,"BUENOS AIRES","01/11/2022"
"ESTABLECIMIENTO","CENTRO DE REHABILITACION FISICA KYNESIUM","949/2017","LAPRIDA 2399",6,"BUENOS AIRES","06/06/2022"
"ESTABLECIMIENTO","CONSULTORIOS MEDICOS MAIPU","1490/2017","Quintana 782",6,"BUENOS AIRES","18/09/2022"
"ESTABLECIMIENTO","FUNDACION PREVENTAE PARA EL ESTUDIO E INVESTIGACION DEL CANCER TEMPRANO DEL APARATO DIGESTIVO - SANATORIO VICENTE LOPEZ","1250/2013","SAN MARTIN 2142",6,"BUENOS AIRES","10/09/2018"
"ESTABLECIMIENTO","A.Y.R.E.S. S.R.L. ADICCION Y REHABILITACION EN SINTOMATOLOGIA","1508/2016","SANTA ROSA 3555",6,"BUENOS AIRES","05/12/2021"
"ESTABLECIMIENTO","ODONTOMAIPU SA","1304/2014","MAIPU 415",6,"BUENOS AIRES","11/11/2019"
"ESTABLECIMIENTO","APTA ASESORAMIENTO PREVENCION Y TRATAMIENTO DE LAS ADICCIONES","168/2014","ITALIA  2765",6,"BUENOS AIRES","18/03/2019"
"ESTABLECIMIENTO","COMUNIDAD TERAPEUTICA FUNDACION REENCUENTRO","2207/2017","CONESA  2019",6,"BUENOS AIRES","20/12/2022"
"ESTABLECIMIENTO","COMUNIDAD TERAPEUTICA CASA DEL SUR","824/2017","Ramallo 377",6,"BUENOS AIRES","23/05/2022"
"ESTABLECIMIENTO","POLICLINICA PRIVADA GARIN","1254/2017","Presidente Perón (ex Henry Ford) Nº 107 107",6,"BUENOS AIRES","21/07/2022"
"ASOCIACIÓN","CIRCULO MEDICO DE GENERAL MADARIAGA","134/2017","SAAVEDRA 838",6,"BUENOS AIRES","08/02/2022"
"ESTABLECIMIENTO","CENTRO DE DIALISIS MADARIAGA","1364/2014","21 Y AV. BS. AS.",6,"BUENOS AIRES","22/11/2019"
"ESTABLECIMIENTO","CENTRO INTEGRAL DE ASISTENCIA GERIATRICA PERTENECIENTE A FENIXCAP S.R.L.","1747/2013","MITRE 915",6,"BUENOS AIRES","17/12/2018"
"ESTABLECIMIENTO","""INSTITUTO MEDICO MADARIAGUENSE S.R.L.""","1427/2017","SARMIENTO ESQ. SAN MARTIN 164",6,"BUENOS AIRES","05/09/2022"
"ESTABLECIMIENTO","CONSULTORIO DEL CASCO","1192/2017","GUAYAQUIL 123",6,"BUENOS AIRES","18/07/2022"
"ESTABLECIMIENTO","CENU GENERAL VILLEGAS SA","1723/2013","ROCA E ISTURIZ",6,"BUENOS AIRES","20/12/2018"
"ESTABLECIMIENTO","CENTRO MEDICO KINESICO ALFA DE ALFA SRL","1319/2016","PIÑEIRO 144",6,"BUENOS AIRES","07/10/2021"
"ESTABLECIMIENTO","FUNDACION VIDA NUEVA","311/2016","SANTA FE 3711",6,"BUENOS AIRES","07/03/2021"
"ESTABLECIMIENTO","CLINICA PRIVADA ASOC MUTUAL COMUNITARIA ADOLFO GONZALEZ CHAVES","1330/2014","AVDA SAN MARTIN 440",6,"BUENOS AIRES","11/11/2019"
"ESTABLECIMIENTO","CLINICA Y MATERNIDAD PRIVADDA GONZALEZ CHAVES S.A.","714/2016","MORENO 186",6,"BUENOS AIRES","27/05/2021"
"ESTABLECIMIENTO","SANATORIO PRIVADO SAN MAURICIO SRL","316/2017","SAENZ  456",6,"BUENOS AIRES","07/04/2020"
"ESTABLECIMIENTO","HOGAR DE ANCIANOS OSVALDO L. BOTTARO","1716/2017","RUTA NACIONAL Nº 3",6,"BUENOS AIRES","19/10/2022"
"ESTABLECIMIENTO","POLICLINICO CRISTO CAMINANTE","1253/2017","BARRAGAN 5640",6,"BUENOS AIRES","21/07/2022"
"ESTABLECIMIENTO","HOGAR GERIATRICO MARIA AUXILIADORA","470/2015","SOLDADO SOSA 5206",6,"BUENOS AIRES","23/04/2020"
"ESTABLECIMIENTO","NATIVIDAD SALUD SRL","dic-14","SALVIGNY  5852",6,"BUENOS AIRES","01/11/2018"
"ESTABLECIMIENTO","POLICLINICO GUERNICA S.A.","1362/2014","AV. EVA PERON 1692",6,"BUENOS AIRES","21/11/2019"
"ESTABLECIMIENTO","NEFRODEHA S.R.L.","1289/2016","AVDA. PRESIDENTE PERON 2848",6,"BUENOS AIRES","30/09/2021"
"ESTABLECIMIENTO","POLICLINICA PRIVADA TOMOGRAFIA COMPUTADA HAEDO PROPIEDAD DE T.C. HAEDO S.R.L.","1505/2016","MANUEL FRESCO 128",6,"BUENOS AIRES","05/12/2021"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS Y BACTEREOLOGICOS","1531/2014","AV. PTE PERON 2123",6,"BUENOS AIRES","22/12/2019"
"ESTABLECIMIENTO","HOGAR DE ANCIANOS HORACIO CARLOS COOK","354/2015","30 ENTRE 5 Y 6 451",6,"BUENOS AIRES","01/04/2020"
"ESTABLECIMIENTO","CENTRO DE REHABILITACION SAN JUAN DE DIOS","897/2014","GENERAL PEDRO DIAZ  3366",6,"BUENOS AIRES","16/08/2019"
"ESTABLECIMIENTO","RESEARCH CARE IN MEDICINE SA","1553/2013","CURUMALAL 1221",6,"BUENOS AIRES","13/11/2018"
"ESTABLECIMIENTO","SERVICIOS DE TERAPIA RENAL HURLINGHAM S.R.L.","962/2017","AV. JULIO A. ROCA 732",6,"BUENOS AIRES","05/06/2020"
"ESTABLECIMIENTO","POLICLINICA DR. ARGERICH","977/2017","ARGERICH  1496",6,"BUENOS AIRES","06/06/2022"
"ESTABLECIMIENTO","CENTRO DE REHABILITACION SAN JUAN DE DIOS","28/2018","GRAL PEDRO 3366",6,"BUENOS AIRES","03/12/2018"
"ESTABLECIMIENTO","PREVENT","1978/2017","COLECTORA ESTE  2051",6,"BUENOS AIRES","15/11/2022"
"ESTABLECIMIENTO","LONGEVIDAD VITAL S.A.","1441/2017","Santiago del Estero  690",6,"BUENOS AIRES","13/07/2022"
"EMERGENCIA MÉDICA","COMPAÑIA DE TRASLADOS Y EMERGENCIAS MEDICAS DEL OESTE SA","172/2014","SINCLAIR  5605",6,"BUENOS AIRES","20/03/2019"
"ESTABLECIMIENTO","CENTRO DE HEMODIÁLISIS RENALIA","488/2018","Av. Brigadier Gral. Juan Manuel de Rosas 7078",6,"BUENOS AIRES","17/12/2022"
"DISCAPACIDAD","CENTRO EDUCATIVO TERAPEUTICO RENE MAGRITTE","1457/2013","BRANDSEN  2751",6,"BUENOS AIRES","30/10/2018"
"ESTABLECIMIENTO","ARCO HOSPITAL DE DIA","102/2015","EMPERANZA  1654",6,"BUENOS AIRES","06/02/2020"
"ESTABLECIMIENTO","CENTRO MEDICO PARQUE LELOIR","1640/2017","MARTIN FIERRO 4730",6,"BUENOS AIRES","10/10/2022"
"ESTABLECIMIENTO","COMUNIDAD TERAPEUTICA PROGRAMA POR DECIR","871/2017","CORONEL PRINGLES 1609",6,"BUENOS AIRES","24/05/2022"
"ESTABLECIMIENTO","CLINICA LAS ARAUCARIAS SA","1721/2013","AV MARTIN FIERRO  3438",6,"BUENOS AIRES","20/12/2018"
"ESTABLECIMIENTO","CENTRO DE DIAGNOSTICO Y TRATAMIENTO DE MEDIANA Y BAJA COMPLEJIDAD","684/2017","MARIANO ACOSTA 123",6,"BUENOS AIRES","10/05/2022"
"ESTABLECIMIENTO","CENTRO DE REHABILITACION PSICOFISICA ITUZAINGO","658/2017","SOLER 602",6,"BUENOS AIRES","05/05/2022"
"ESTABLECIMIENTO","FUNDACION CAMINO DE VIDA","1796/2017","Pueyrredón 1441",6,"BUENOS AIRES","27/10/2018"
"ESTABLECIMIENTO","RESIDENCIA GERIATRICA SANTA ISABEL","1661/2017","RODRIGUEZ FRAGIO  1061",6,"BUENOS AIRES","12/10/2022"
"ESTABLECIMIENTO","CENTRO DE OJOS ITUZAINGO","869/2017","JUNCAL  258",6,"BUENOS AIRES","24/05/2022"
"DISCAPACIDAD","APRENDIENDO A SER II","1402/2013","MANSILLA  4149",6,"BUENOS AIRES","24/10/2018"
"ESTABLECIMIENTO","NUEVO HOGAR","924/2016","PIROVANO 255",6,"BUENOS AIRES","13/07/2021"
"ESTABLECIMIENTO","CLINICA PRIVADA CRISTO REY","292/2014","AV GASPAR CAMPOS  4988",6,"BUENOS AIRES","22/04/2019"
"ESTABLECIMIENTO","HOGAR DE ANCIANOS LOS MANANTIALES","83/2016","GRANADEROS A CABALLO 4863",6,"BUENOS AIRES","26/11/2019"
"ESTABLECIMIENTO","HOGAR CLINICA J C PAZ","1511/2013","COMPOSTELA  102",6,"BUENOS AIRES","07/11/2018"
"ESTABLECIMIENTO","HOGAR GERIATRICO DEL ROSARIO","1034/2017","CORONEL ARIAS 2689",6,"BUENOS AIRES","14/06/2022"
"ESTABLECIMIENTO","HOSPITAL DR. ALBERTO DUHAU ASOCIACION CIVIL","feb-17","LAVALLE 2066",6,"BUENOS AIRES","04/03/2022"
"DISCAPACIDAD","CENTRO DE DIA AGALMA","480/2017","LACROZE 7259",6,"BUENOS AIRES","30/03/2022"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS","640/2016","DIAGONAL 69 6958",6,"BUENOS AIRES","17/06/2021"
"ESTABLECIMIENTO","CENTRO PEDIATRICO MARMOL","461/2014","25 DE MAYO 870",6,"BUENOS AIRES","22/05/2019"
"ESTABLECIMIENTO","GERIATRICO SAN GUILLERMO SRL","307/2016","ROSALES 1924",6,"BUENOS AIRES","07/03/2021"
"ESTABLECIMIENTO","IDENTIDAD PROGRAMA MINNESOTA","191/2014","COLECTORA PANAMERICANA  1595",6,"BUENOS AIRES","26/03/2019"
"ESTABLECIMIENTO","HOGAR DE ANCIANOS DE JUAN JOSE PASO","204/2014","AV PEHUAJO  293",6,"BUENOS AIRES","27/03/2019"
"EMERGENCIA MÉDICA","INTERMED DE JUNIN SA","1634/2013","RIVADAVIA  819",6,"BUENOS AIRES","02/12/2018"
"ESTABLECIMIENTO","CLINICA PRIVADA NEUROPSIQUIATRICA Y PSICOTERAPEUTICA SANTA ANA","1659/2013","ESPAÑA 76",6,"BUENOS AIRES","04/12/2018"
"ESTABLECIMIENTO","SANATORIO JUNIN S.A.","155/2014","ALMAFUERTE  68",6,"BUENOS AIRES","12/03/2019"
"ESTABLECIMIENTO","CLINICA DE REHABILITACION JUNIN SRL","1470/2014","RUTA 7 KM 256,5 256",6,"BUENOS AIRES","09/12/2019"
"ESTABLECIMIENTO","UCCA S.A","1850/2017","GENERAL PAZ 227",6,"BUENOS AIRES","07/08/2022"
"ESTABLECIMIENTO","CLINICA PRIVADA RESIDENCIA","1238/2017","Rector Alvarez Rodriguez",6,"BUENOS AIRES","21/07/2022"
"ESTABLECIMIENTO","INSTITUTO DE OJOS JUNIN","758/2015","BELGRANO 202",6,"BUENOS AIRES","29/06/2020"
"ESTABLECIMIENTO","NEOVISION","1443/2014","AV. PADRE RESPUELA 54",6,"BUENOS AIRES","05/12/2019"
"ESTABLECIMIENTO","SIGNA IMAGENES MEDICAS","894/2017","SAN MARTIN 466",6,"BUENOS AIRES","29/05/2022"
"ESTABLECIMIENTO","CENTRO MEDICO LA PEQUEÑA FAMILIA","976/2015","LAVALLE 148",6,"BUENOS AIRES","03/08/2020"
"ESTABLECIMIENTO","GRECO DANIEL ALBERTO - HOGAR DE DIA BELGRANO","149/2018","SIRIA 30",6,"BUENOS AIRES","05/02/2023"
"ESTABLECIMIENTO","ADMINISTRACIÓN NOGALES S.R.L.","1622/2017","Avenida Córdoba  1752",6,"BUENOS AIRES","09/10/2022"
"ESTABLECIMIENTO","LA PEQUEÑA FAMILIA S.A.","269/2017","RUTA 188 Y ALBERDI",6,"BUENOS AIRES","08/11/2018"
"ESTABLECIMIENTO","CLINICA CENTRO MEDICO PRIVADO S.R.L.","1557/2017","QUINTANA 249",6,"BUENOS AIRES","29/09/2022"
"ESTABLECIMIENTO","HOGAR GERIATRICO SANTA RITA","146/2017","RUTA 8 KM. 47",6,"BUENOS AIRES","14/02/2022"
"ASOCIACIÓN","CENTRO DE REHABILITACION JUAN XXIII S.A.","86/2017","29 DE SEPTIEMBRE 1548",6,"BUENOS AIRES","06/02/2022"
"ASOCIACIÓN","""CIRCULO ODONTOLOGICO DE LANUS""","954/2016","2 DE MAYO 2863",6,"BUENOS AIRES","22/07/2021"
"DISCAPACIDAD","CONVIVIR CENTRO DE DIA EDUCATIVO TERAPEUTICO Y DE ESTIMULACION TEMPRANA","1445/2013","CORDOBA 1006",6,"BUENOS AIRES","30/10/2018"
"DISCAPACIDAD","CENTRO EDUCATIVO TERAPEUTICO MENSAJES DEL ALMA","1279/2013","29 DE SEPTIEMBRE 1562",6,"BUENOS AIRES","20/09/2018"
"ESTABLECIMIENTO","HOGAR Y CENTRO DE DIA RAMON RIAL","1734/2013","SARGENTO CABRAL  824",6,"BUENOS AIRES","23/12/2018"
"ESTABLECIMIENTO","CENTRO DIAGNOSTICO LANUS S.A.","1036/2017","BASAVILVASO 1859",6,"BUENOS AIRES","14/06/2022"
"ESTABLECIMIENTO","CENTRO DIAGNOSTICO BIOIMAGENES SA","2105/2017","HIPOLITO YRIGOYEN  3502",6,"BUENOS AIRES","04/12/2022"
"ESTABLECIMIENTO","POLICLINICA PRIVADA CENTRO DE DIAGNOSTICO RIOBAMBA","1487/2016","RIOBAMBA 9",6,"BUENOS AIRES","24/11/2021"
"ESTABLECIMIENTO","CONSULTORIOS MEDICOS ANEXO RAMON RIAL","1572/2013","IRIARTE  1452",6,"BUENOS AIRES","20/11/2018"
"ESTABLECIMIENTO","COMUNIDAD TERAPEUTICA ANANKE","1628/2013","MARGARITA WEILD  1278",6,"BUENOS AIRES","02/12/2018"
"ESTABLECIMIENTO","CLINICA OFTALMOLOGICA DEL SOL S.A.","585/2016","HIPOLITO YRYGOYEN 3032",6,"BUENOS AIRES","06/05/2021"
"ESTABLECIMIENTO","INSTITUTO ROENTHAL S.A.","1464/2017","Margarita Weild  1435",6,"BUENOS AIRES","08/09/2022"
"ESTABLECIMIENTO","IMAGMED SA","1762/2013","AV HIPOLITO IRIGOYEN  4843",6,"BUENOS AIRES","30/12/2018"
"ASOCIACIÓN","FECLIBA FEDERACION DE CLINICAS, SANATORIOS, HOSPITALES Y OTROS ESTABLECIMIENTOS DE LA PROVINCIA DE BUENOS AIRES","1358/2015","7 532",6,"BUENOS AIRES","07/01/2020"
"ASOCIACIÓN","FEDERACION MEDICA DE LA PROVINCIA DE BUENOS AIRES FEMEBA","1585/2016","5 473",6,"BUENOS AIRES","15/12/2021"
"ASOCIACIÓN","FEDERACION BIOQUIMICA DE LA PROVINCIA DE BUENOS AIRES","245/2014","6 1344",6,"BUENOS AIRES","03/04/2019"
"ASOCIACIÓN","SOCIEDAD ODONTOLOGICA DE LA PLATA","1662/2013","AV 13 680",6,"BUENOS AIRES","04/12/2018"
"DISCAPACIDAD","CRIA S.R.L.","808/2016","CALLE 11 1572",6,"BUENOS AIRES","14/07/2019"
"EMERGENCIA MÉDICA","GRB ATENCION DOMICILIARIA SRL","1712/2017","14  690",6,"BUENOS AIRES","19/12/2018"
"EMERGENCIA MÉDICA","UDEC S.A.","2219/2017","13 876",6,"BUENOS AIRES","22/12/2022"
"ESTABLECIMIENTO","""CENTRO DE HEPATOLOGIA S.A.""","1103/2016","37 926",6,"BUENOS AIRES","22/08/2021"
"ESTABLECIMIENTO","LIVANTO SALUD S.A.","413/2017","54 1041",6,"BUENOS AIRES","23/03/2022"
"ESTABLECIMIENTO","CLINICA MONOVALENTE PERINAT","716/2018","59 1028",6,"BUENOS AIRES","15/02/2023"
"ESTABLECIMIENTO","INSTITUTO MEDICO DEAN FUNES S.A. (L.P.)","1596/2017","42 670",6,"BUENOS AIRES","04/01/2022"
"ESTABLECIMIENTO","POLICLINICA PRIVADA LA PLATA","715/2014","65 1740",6,"BUENOS AIRES","17/07/2019"
"ESTABLECIMIENTO","CLINICA MONOVALENTE PERINAT","907/2014","59 1028",6,"BUENOS AIRES","27/08/2019"
"ESTABLECIMIENTO","CLINICA PRIVADA DE LA SALUD MENTAL C.E.N.P.A.R.","1515/2016","57 993",6,"BUENOS AIRES","06/12/2021"
"ESTABLECIMIENTO","CENTRO DE REHABILITACION CON INTERNACION CERIN S.A.","33/2016","44 518",6,"BUENOS AIRES","14/01/2021"
"ESTABLECIMIENTO","POLICLINICA PRIVADA DE ORTOPEDIA Y TRAUMATOLOGIA","1420/2013","3 527",6,"BUENOS AIRES","27/10/2018"
"ESTABLECIMIENTO","DIEGAND S.A. - CENTRO DE DIAGNOSTICO IMAGO","148/2018","40 1247",6,"BUENOS AIRES","27/05/2021"
"ESTABLECIMIENTO","CIM CENTRO INTEGRAL MÉDICO","607/2017","11  725",6,"BUENOS AIRES","26/04/2022"
"ESTABLECIMIENTO","CENTRO MEDICO DE SALUD MENTAL Y HOSPITAL DE DIA LAR","1663/2016","42 963",6,"BUENOS AIRES","28/12/2021"
"ESTABLECIMIENTO","CLINICA PRIVADA NEUROPSIQUIATRICA S.A.","771/2015","6 123",6,"BUENOS AIRES","29/06/2020"
"ESTABLECIMIENTO","HOGAR GERIATRICO NUEVA AMISTAD","1783/2017","134  530/531 124",6,"BUENOS AIRES","27/10/2022"
"ESTABLECIMIENTO","CENTRO DE REHABILITACION PROYECTO SERES","1530/2015","409 3302",6,"BUENOS AIRES","16/12/2020"
"ESTABLECIMIENTO","INSTITUTO DE DIAGNOSTICO DE LA PLATA","1212/2015","62 370",6,"BUENOS AIRES","03/10/2020"
"ESTABLECIMIENTO","GESTAR ASISTENCIA S.R.L.","751/2016","63 664",6,"BUENOS AIRES","13/06/2021"
"ESTABLECIMIENTO","NEFROEXCEL S.R.L.","1267/2016","51 E/17 Y 18 1111",6,"BUENOS AIRES","28/09/2021"
"ESTABLECIMIENTO","CLINICA PRIVADA INSTITUTO MEDICO MATER DEI","1336/2016","45 915",6,"BUENOS AIRES","19/10/2021"
"ESTABLECIMIENTO","""CLINICA PRIVADA DE OJOS SANTA LUCIA""","934/2017","CALLE 56 625",6,"BUENOS AIRES","05/06/2022"
"ESTABLECIMIENTO","HOGAR DE DIA CENTRO RECREATIVO PLAZA MITRE","71/2015","15 210",6,"BUENOS AIRES","02/01/2020"
"ESTABLECIMIENTO","CLINICA PRIVADA DE SALUD MENTAL SANTA TERESA DE AVILA","180/2015","61 327",6,"BUENOS AIRES","24/02/2020"
"ESTABLECIMIENTO","CLAINICA PRIVADA DR.JJ VACCARINI S.R.L.","911/2014","80 570",6,"BUENOS AIRES","17/07/2019"
"ESTABLECIMIENTO","INSTITUTO PRIVADO DE NEUROMEDICINA","777/2016","2 920",6,"BUENOS AIRES","17/06/2021"
"ESTABLECIMIENTO","INSTITUTO DE OFTALMOLOGIA PRIETO DIAZ IOPD SRL","46/2014","53 693",6,"BUENOS AIRES","11/02/2019"
"ESTABLECIMIENTO","POLICLINICO CENTRO DE ASISTENCIA AMBULATORIA","1162/2015","37 423",6,"BUENOS AIRES","15/09/2020"
"ESTABLECIMIENTO","HOGAR DE ANCIANOS ITATI PROPIEDAD DE GERIYE S.R.L.","1351/2018","2 470",6,"BUENOS AIRES","01/08/2023"
"ESTABLECIMIENTO","CLINICA OFTALMOLOGICA MERONI SRL","1354/2013","63 782",6,"BUENOS AIRES","16/10/2018"
"ESTABLECIMIENTO","INSTITUTO DE DIAGNOSTICO CARDIOVASCULAR LA PLATA","430/2015","13 525",6,"BUENOS AIRES","15/04/2020"
"ESTABLECIMIENTO","CENTAURI SRL","466/2018","13 689",6,"BUENOS AIRES","27/09/2018"
"ESTABLECIMIENTO","CAREI S.A.","418/2017","60 558",6,"BUENOS AIRES","23/03/2022"
"ESTABLECIMIENTO","HOGAR DE DIA NUEVOS TIEMPOS","242/2017","PRIMERA JUNTA 2731",6,"BUENOS AIRES","22/02/2022"
"ESTABLECIMIENTO","CENTRO DE REFERENCIAS MEDICAS","1539/2014","CALLE 8 620",6,"BUENOS AIRES","22/12/2019"
"ESTABLECIMIENTO","HOGAR GERIATRICO SAN NICOLAS","1384/2014","43 516",6,"BUENOS AIRES","26/11/2019"
"ESTABLECIMIENTO","CENTRO MEDICO DE REHABILITACION PEDIATRICA SRL","323/2016","34 741",6,"BUENOS AIRES","17/03/2021"
"ESTABLECIMIENTO","POLICLINICA PRIVADA ODONTOLOGICA CENTRAL","1460/2013","2 524",6,"BUENOS AIRES","31/10/2018"
"ESTABLECIMIENTO","CENTRO DE ESTUDIOS CARDIOLOGICOS Y DE HIPERTENSION ARTERIAL","1052/2015","59 1115",6,"BUENOS AIRES","25/08/2020"
"ESTABLECIMIENTO","FINANCIAL CARD S.R.L.","2166/2017","Calle 45 859",6,"BUENOS AIRES","13/12/2022"
"ESTABLECIMIENTO","CIMED","451/2014","5 416",6,"BUENOS AIRES","21/05/2019"
"ESTABLECIMIENTO","BREAST CLINIC S.A.- CENTRO AMBULATORIO DE DIAGNOSTICO Y TRATAMIENTO DE BAJA Y MEDIANA COMPLEJIDAD (POLICLINICA)","1041/2017","7 432",6,"BUENOS AIRES","14/06/2022"
"ESTABLECIMIENTO","INSTITUTO BONAERENSE DE ONCOLOGIA","829/2017","Diagonal 78 31",6,"BUENOS AIRES","23/05/2022"
"ESTABLECIMIENTO","CLINICA NEUROPSIQUIATRICA LUMINAR","950/2017","13 1826",6,"BUENOS AIRES","06/06/2022"
"ESTABLECIMIENTO","POLICLINICA PRIVADA SITE LA PLATA S.A.","1134/2015","7 505",6,"BUENOS AIRES","15/09/2020"
"ESTABLECIMIENTO","CENTRO DE DIAGNOSTICO MON","49/2015","7 1486",6,"BUENOS AIRES","02/02/2020"
"ESTABLECIMIENTO","SANATORIO MEDICO LOS TILOS SA","1088/2014","41 347",6,"BUENOS AIRES","18/09/2019"
"ESTABLECIMIENTO","INSTITUTO MEDICO ARGENTINO DE REHABILITACION","722/2016","42 381",6,"BUENOS AIRES","16/10/2018"
"ESTABLECIMIENTO","DIAGNÓSTICO CARDIOPULMONAR PLATENSE S.R.L.","80/2018","Avenida 60 462",6,"BUENOS AIRES","17/04/2022"
"ESTABLECIMIENTO","CENTRO MODELO DE GERIATRIA","289/2016","RIVADAVIA 1454",6,"BUENOS AIRES","02/03/2021"
"ESTABLECIMIENTO","HOGAR GERIATRICO SAN MIGUEL","817/2017","DESVIO RUTA 57",6,"BUENOS AIRES","23/05/2022"
"ASOCIACIÓN","CIRCULO MEDICO DE LINCOLN","1466/2015","AMEGHINO 177",6,"BUENOS AIRES","20/11/2020"
"ESTABLECIMIENTO","CLINICA LINCOLN SA","1752/2013","GUEMES  195",6,"BUENOS AIRES","30/12/2018"
